contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
contig_754	2125	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_755	12071	No	NA	17	1	0	Low-quality	Genome-fragment	11.03	HMM-based (lower-bound)	0.0	1.0	
contig_756	3030	No	NA	7	1	0	Low-quality	Genome-fragment	6.54	AAI-based (medium-confidence)	0.0	1.02	
contig_757	7300	No	NA	19	1	0	Low-quality	Genome-fragment	14.45	HMM-based (lower-bound)	0.0	1.0	
contig_758	11820	No	NA	23	4	0	Medium-quality	Genome-fragment	82.33	AAI-based (high-confidence)	0.0	1.0	
contig_76	42392	No	NA	66	5	0	Medium-quality	Genome-fragment	58.8	HMM-based (lower-bound)	0.0	1.0	
contig_761	2318	No	NA	4	0	0	Low-quality	Genome-fragment	15.5	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
contig_762	2338	No	NA	2	0	0	Low-quality	Genome-fragment	16.15	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
contig_763	15341	No	NA	30	2	0	Low-quality	Genome-fragment	38.01	HMM-based (lower-bound)	0.0	1.01	
contig_764	11130	No	NA	26	7	0	Low-quality	Genome-fragment	20.04	HMM-based (lower-bound)	0.0	1.0	
contig_765	7645	No	NA	22	0	0	Low-quality	Genome-fragment	19.09	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
contig_766	14661	No	NA	25	2	0	Low-quality	Genome-fragment	28.03	AAI-based (medium-confidence)	0.0	1.0	
contig_77	7353	No	NA	13	3	0	Low-quality	Genome-fragment	19.91	AAI-based (high-confidence)	0.0	1.0	
contig_771	3173	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_772	4326	No	NA	10	5	0	Low-quality	Genome-fragment	5.06	HMM-based (lower-bound)	0.0	1.0	
contig_774	7991	No	NA	14	1	0	Low-quality	Genome-fragment	17.12	AAI-based (medium-confidence)	0.0	1.03	
contig_775	37594	No	NA	60	13	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
contig_776	19444	No	NA	34	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_779	30156	No	NA	59	6	0	Low-quality	Genome-fragment	21.8	AAI-based (medium-confidence)	0.0	1.0	
contig_78	25643	No	NA	43	9	0	Medium-quality	Genome-fragment	74.6	AAI-based (high-confidence)	0.0	1.0	
contig_780	14027	No	NA	15	1	0	Low-quality	Genome-fragment	34.85	AAI-based (high-confidence)	0.0	1.0	
contig_781	5881	No	NA	12	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_782	5438	No	NA	9	2	0	Low-quality	Genome-fragment	1.82	HMM-based (lower-bound)	0.0	1.0	
contig_783	2175	No	NA	3	2	0	Low-quality	Genome-fragment	4.34	HMM-based (lower-bound)	0.0	1.0	
contig_784	2029	No	NA	5	1	0	Low-quality	Genome-fragment	2.75	HMM-based (lower-bound)	0.0	1.0	
contig_785	17900	No	NA	32	3	0	Low-quality	Genome-fragment	48.19	AAI-based (medium-confidence)	0.0	1.0	
contig_786	6500	No	NA	16	2	0	Low-quality	Genome-fragment	5.38	HMM-based (lower-bound)	0.0	1.0	
contig_787	8867	No	NA	15	1	0	Low-quality	Genome-fragment	23.12	AAI-based (high-confidence)	0.0	1.0	
contig_788	10930	No	NA	19	1	0	Low-quality	Genome-fragment	25.35	AAI-based (medium-confidence)	0.0	1.0	
contig_789	11171	No	NA	21	7	0	Low-quality	Genome-fragment	15.53	HMM-based (lower-bound)	0.0	1.0	
contig_79	6072	No	NA	9	5	0	Low-quality	Genome-fragment	18.67	AAI-based (high-confidence)	0.0	1.0	
contig_791	14739	No	NA	17	3	0	High-quality	High-quality	93.53	AAI-based (high-confidence)	0.0	1.0	
contig_792	6179	No	NA	12	4	0	Low-quality	Genome-fragment	12.08	AAI-based (high-confidence)	0.0	1.0	
contig_793	6775	No	NA	8	4	0	Low-quality	Genome-fragment	13.6	AAI-based (high-confidence)	0.0	1.0	
contig_795	19040	No	NA	31	3	1	Low-quality	Genome-fragment	36.45	AAI-based (medium-confidence)	0.0	1.0	
contig_796	5145	No	NA	7	2	0	Low-quality	Genome-fragment	7.01	HMM-based (lower-bound)	0.0	1.0	
contig_797	9288	No	NA	19	1	0	Low-quality	Genome-fragment	4.28	HMM-based (lower-bound)	0.0	1.0	
contig_798	2638	No	NA	4	0	0	Low-quality	Genome-fragment	6.86	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
contig_799	34524	No	NA	41	4	0	Medium-quality	Genome-fragment	89.4	AAI-based (high-confidence)	0.0	1.0	
contig_8	2861	No	NA	3	0	0	Low-quality	Genome-fragment	7.68	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
contig_800	3494	No	NA	6	0	0	Low-quality	Genome-fragment	9.05	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
contig_802	3927	No	NA	10	2	0	Low-quality	Genome-fragment	4.56	HMM-based (lower-bound)	0.0	1.0	
contig_805	7023	No	NA	16	1	0	Low-quality	Genome-fragment	1.92	HMM-based (lower-bound)	0.0	1.0	
contig_806	7017	No	NA	12	0	0	Low-quality	Genome-fragment	24.05	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
contig_807	8701	No	NA	10	3	0	Low-quality	Genome-fragment	19.2	AAI-based (medium-confidence)	0.0	1.0	
contig_808	5662	No	NA	11	1	0	Low-quality	Genome-fragment	5.04	HMM-based (lower-bound)	0.0	1.0	
contig_809	1033	No	NA	2	1	0	Low-quality	Genome-fragment	2.52	AAI-based (medium-confidence)	0.0	1.0	
contig_81	20411	No	NA	41	3	0	Low-quality	Genome-fragment	35.13	AAI-based (high-confidence)	0.0	1.0	
contig_810	1032	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_811	34326	No	NA	66	11	0	Medium-quality	Genome-fragment	87.98	AAI-based (medium-confidence)	0.0	1.0	
contig_812	15334	No	NA	22	2	0	Low-quality	Genome-fragment	17.24	HMM-based (lower-bound)	0.0	1.0	
contig_813	8021	No	NA	17	10	0	Low-quality	Genome-fragment	12.4	HMM-based (lower-bound)	0.0	1.0	
contig_814	8684	No	NA	12	3	0	Low-quality	Genome-fragment	13.05	HMM-based (lower-bound)	0.0	1.0	
contig_815	56870	No	NA	108	8	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
contig_816	10991	No	NA	20	3	0	Low-quality	Genome-fragment	40.89	AAI-based (medium-confidence)	0.0	1.0	
contig_817	7242	No	NA	14	2	0	Low-quality	Genome-fragment	14.05	AAI-based (medium-confidence)	0.0	1.0	
contig_818	3807	No	NA	10	2	0	Low-quality	Genome-fragment	7.26	HMM-based (lower-bound)	0.0	1.0	
contig_819	9922	No	NA	16	1	0	Low-quality	Genome-fragment	24.74	AAI-based (medium-confidence)	0.0	1.0	
contig_82	8994	No	NA	10	2	0	Low-quality	Genome-fragment	22.45	AAI-based (high-confidence)	0.0	1.0	
contig_820	13230	No	NA	20	1	0	High-quality	High-quality	93.1	AAI-based (medium-confidence)	0.0	1.0	
contig_821	1375	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_824	10775	No	NA	16	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_825	67695	No	NA	115	38	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	contig >1.5x longer than expected genome length
contig_826	13223	No	NA	26	6	0	Low-quality	Genome-fragment	39.36	AAI-based (high-confidence)	0.0	1.0	
contig_827	8671	No	NA	17	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_829	1666	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_83	12556	No	NA	24	4	0	Low-quality	Genome-fragment	20.55	HMM-based (lower-bound)	0.0	1.0	
contig_830	4584	No	NA	13	1	0	Low-quality	Genome-fragment	4.19	HMM-based (lower-bound)	0.0	1.0	
contig_831	21922	No	NA	48	4	0	Low-quality	Genome-fragment	25.08	HMM-based (lower-bound)	0.0	1.01	
contig_832	3827	No	NA	8	2	0	Low-quality	Genome-fragment	3.69	HMM-based (lower-bound)	0.0	1.0	
contig_833	5476	No	NA	12	2	1	Low-quality	Genome-fragment	7.66	HMM-based (lower-bound)	0.0	1.0	
contig_834	2756	No	NA	3	1	0	Low-quality	Genome-fragment	4.92	HMM-based (lower-bound)	0.0	1.0	
contig_835	12932	No	NA	16	5	0	Low-quality	Genome-fragment	33.43	AAI-based (high-confidence)	0.0	1.0	
contig_836	8880	No	NA	14	4	0	Low-quality	Genome-fragment	23.01	AAI-based (high-confidence)	0.0	1.0	
contig_839	27235	No	NA	56	13	0	Low-quality	Genome-fragment	35.04	HMM-based (lower-bound)	0.0	1.0	
contig_840	17194	No	NA	30	4	0	Low-quality	Genome-fragment	30.71	HMM-based (lower-bound)	0.0	1.0	
contig_841	1398	No	NA	1	1	0	Low-quality	Genome-fragment	9.89	AAI-based (high-confidence)	0.0	1.0	
contig_842	3941	No	NA	7	2	0	Low-quality	Genome-fragment	27.55	AAI-based (high-confidence)	0.0	1.0	
contig_843	1422	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_844	15479	No	NA	26	4	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
contig_845	1698	No	NA	5	0	0	Low-quality	Genome-fragment	11.91	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
contig_848	8032	No	NA	13	1	0	Medium-quality	Genome-fragment	56.27	AAI-based (high-confidence)	0.0	1.0	
contig_849	8706	No	NA	13	0	0	Low-quality	Genome-fragment	35.2	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
contig_85	3780	No	NA	9	1	0	Low-quality	Genome-fragment	7.88	AAI-based (high-confidence)	0.0	1.0	
contig_850	8647	No	NA	15	0	0	Medium-quality	Genome-fragment	60.53	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
contig_851	7555	No	NA	13	1	0	Medium-quality	Genome-fragment	52.05	AAI-based (medium-confidence)	0.0	1.0	
contig_852	13259	No	NA	21	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_854	37646	No	NA	68	3	0	Low-quality	Genome-fragment	21.77	HMM-based (lower-bound)	0.0	1.0	
contig_855	4853	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_856	35606	No	NA	70	7	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
contig_857	2885	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.05	no viral genes detected
contig_858	22519	No	NA	40	15	0	Medium-quality	Genome-fragment	70.94	AAI-based (medium-confidence)	0.0	1.0	
contig_859	2582	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_860	16677	No	NA	27	3	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
contig_861	20918	No	NA	31	4	0	Low-quality	Genome-fragment	22.56	HMM-based (lower-bound)	0.0	1.01	
contig_862	10191	No	NA	20	1	0	Low-quality	Genome-fragment	14.04	HMM-based (lower-bound)	0.0	1.0	
contig_863	12093	No	NA	24	10	0	Low-quality	Genome-fragment	16.4	HMM-based (lower-bound)	0.0	1.0	
contig_864	5276	No	NA	12	3	0	Low-quality	Genome-fragment	4.05	HMM-based (lower-bound)	0.0	1.0	
contig_865	13942	No	NA	20	6	0	Low-quality	Genome-fragment	34.79	AAI-based (high-confidence)	0.0	1.0	
contig_871	39689	No	NA	60	15	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
contig_872	1305	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_874	5437	No	NA	10	1	0	Low-quality	Genome-fragment	6.37	HMM-based (lower-bound)	0.0	1.0	
contig_877	1406	No	NA	2	1	0	Low-quality	Genome-fragment	3.88	AAI-based (high-confidence)	0.0	1.0	
contig_879	2496	No	NA	5	0	0	Low-quality	Genome-fragment	6.13	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
contig_880	15420	No	NA	29	3	0	Low-quality	Genome-fragment	13.72	HMM-based (lower-bound)	0.0	1.0	
contig_881	12193	No	NA	23	5	0	Low-quality	Genome-fragment	31.66	AAI-based (high-confidence)	0.0	1.0	
contig_882	4700	No	NA	6	1	0	Low-quality	Genome-fragment	9.65	AAI-based (medium-confidence)	0.0	1.0	
contig_884	2607	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_886	1185	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_887	5186	No	NA	9	1	0	Low-quality	Genome-fragment	3.29	HMM-based (lower-bound)	0.0	1.0	
contig_888	6944	No	NA	12	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_889	2947	No	NA	6	1	0	Low-quality	Genome-fragment	5.95	AAI-based (medium-confidence)	0.0	1.0	
contig_89	14969	No	NA	27	1	0	Low-quality	Genome-fragment	13.83	HMM-based (lower-bound)	0.0	1.0	
contig_890	8178	No	NA	19	1	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	
contig_891	41869	No	NA	72	27	0	High-quality	High-quality	99.09	AAI-based (high-confidence)	0.0	1.0	
contig_892	2610	No	NA	4	1	0	Low-quality	Genome-fragment	2.66	HMM-based (lower-bound)	0.0	1.0	
contig_896	9069	No	NA	13	1	0	Low-quality	Genome-fragment	13.45	HMM-based (lower-bound)	0.0	1.0	
contig_897	14788	No	NA	20	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_898	9404	No	NA	16	4	0	Low-quality	Genome-fragment	26.41	AAI-based (high-confidence)	0.0	1.0	
contig_899	11485	No	NA	24	4	0	Low-quality	Genome-fragment	30.41	AAI-based (medium-confidence)	0.0	1.08	
contig_9	14726	No	NA	24	5	0	Low-quality	Genome-fragment	39.59	AAI-based (high-confidence)	0.0	1.0	
contig_90	15282	No	NA	31	2	0	Low-quality	Genome-fragment	37.94	AAI-based (high-confidence)	0.0	1.0	
contig_900	22701	No	NA	42	12	0	Medium-quality	Genome-fragment	56.76	AAI-based (high-confidence)	0.0	1.0	
contig_901	13928	No	NA	27	4	0	Low-quality	Genome-fragment	35.93	AAI-based (medium-confidence)	0.0	1.0	
contig_904	935	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_905	2104	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_906	2732	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_907	26414	No	NA	30	1	0	Low-quality	Genome-fragment	32.46	HMM-based (lower-bound)	0.0	1.01	
contig_908	8209	No	NA	11	0	2	Low-quality	Genome-fragment	2.26	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
contig_909	23404	No	NA	46	5	0	Medium-quality	Genome-fragment	68.77	AAI-based (high-confidence)	0.0	1.0	
contig_91	12705	No	NA	16	2	0	Low-quality	Genome-fragment	27.12	HMM-based (lower-bound)	0.0	1.0	
contig_910	14878	No	NA	28	7	0	Low-quality	Genome-fragment	38.18	AAI-based (medium-confidence)	0.0	1.0	
contig_911	13592	No	NA	21	5	0	High-quality	High-quality	94.18	AAI-based (medium-confidence)	0.0	1.0	
contig_912	1969	No	NA	2	0	0	Low-quality	Genome-fragment	5.73	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
contig_916	605	No	NA	2	1	0	Low-quality	Genome-fragment	1.88	AAI-based (high-confidence)	0.0	1.0	
contig_918	841	No	NA	2	1	0	Low-quality	Genome-fragment	2.48	AAI-based (high-confidence)	0.0	1.0	
contig_919	6596	No	NA	15	2	0	Low-quality	Genome-fragment	17.55	AAI-based (medium-confidence)	0.0	1.0	
contig_92	54599	No	NA	103	11	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
contig_920	586	No	NA	2	0	0	Low-quality	Genome-fragment	1.8	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
contig_921	33084	No	NA	57	12	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
contig_925	10448	No	NA	13	7	0	Low-quality	Genome-fragment	25.94	AAI-based (high-confidence)	0.0	1.0	
contig_926	15689	No	NA	28	5	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
contig_927	2448	No	NA	7	2	0	Low-quality	Genome-fragment	5.42	AAI-based (medium-confidence)	0.0	1.0	
contig_928	9611	No	NA	14	1	0	Medium-quality	Genome-fragment	65.28	AAI-based (medium-confidence)	0.0	1.0	
contig_929	37442	No	NA	67	17	0	High-quality	High-quality	92.74	AAI-based (high-confidence)	0.0	1.0	
contig_93	15925	No	NA	41	1	0	Low-quality	Genome-fragment	8.7	HMM-based (lower-bound)	0.0	1.0	
contig_939	34501	No	NA	68	22	0	Medium-quality	Genome-fragment	88.32	AAI-based (high-confidence)	0.0	1.0	
contig_94	19369	No	NA	34	5	0	Medium-quality	Genome-fragment	53.56	AAI-based (medium-confidence)	0.0	1.0	
contig_940	12113	No	NA	14	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_941	4916	No	NA	10	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_942	10073	No	NA	14	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_943	24175	No	NA	40	4	0	Low-quality	Genome-fragment	39.6	HMM-based (lower-bound)	0.0	1.0	
contig_944	2735	No	NA	6	2	0	Low-quality	Genome-fragment	3.17	HMM-based (lower-bound)	0.0	1.0	
contig_945	16491	No	NA	14	4	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
contig_946	15200	No	NA	27	2	0	High-quality	High-quality	98.27	AAI-based (high-confidence)	0.0	1.0	
contig_947	3359	No	NA	6	4	0	Low-quality	Genome-fragment	7.75	AAI-based (medium-confidence)	0.0	1.0	
contig_948	3708	No	NA	10	1	0	Low-quality	Genome-fragment	1.06	HMM-based (lower-bound)	0.0	1.0	
contig_949	2751	No	NA	6	0	0	Low-quality	Genome-fragment	5.11	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
contig_950	6670	No	NA	10	5	0	Low-quality	Genome-fragment	14.12	AAI-based (medium-confidence)	0.0	1.0	
contig_952	26026	No	NA	36	7	0	Low-quality	Genome-fragment	40.79	HMM-based (lower-bound)	0.0	1.0	
contig_953	12874	No	NA	21	1	0	Low-quality	Genome-fragment	10.59	HMM-based (lower-bound)	0.0	1.0	
contig_956	2369	No	NA	5	1	0	Low-quality	Genome-fragment	3.1	HMM-based (lower-bound)	0.0	1.0	
contig_957	7907	No	NA	12	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.02	no viral genes detected
contig_959	14108	No	NA	25	6	0	High-quality	High-quality	97.25	AAI-based (high-confidence)	0.0	1.0	
contig_96	15996	No	NA	29	9	0	Low-quality	Genome-fragment	43.8	AAI-based (high-confidence)	0.0	1.0	
contig_960	10491	No	NA	10	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_961	35062	No	NA	59	8	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
contig_962	10976	No	NA	27	2	0	Low-quality	Genome-fragment	32.45	AAI-based (medium-confidence)	0.0	1.0	
contig_963	5355	No	NA	13	3	0	Low-quality	Genome-fragment	9.7	AAI-based (high-confidence)	0.0	1.0	
contig_966	17291	No	NA	36	4	0	Low-quality	Genome-fragment	31.15	AAI-based (high-confidence)	0.0	1.0	
contig_967	2367	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.03	no viral genes detected
contig_968	1669	No	NA	2	0	0	Low-quality	Genome-fragment	3.0	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
contig_969	14630	No	NA	28	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
contig_970	2617	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_971	7326	No	NA	10	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_972	14650	No	NA	29	10	0	Low-quality	Genome-fragment	38.36	AAI-based (medium-confidence)	0.0	1.0	
contig_973	12142	No	NA	20	6	0	Low-quality	Genome-fragment	15.03	AAI-based (medium-confidence)	0.0	1.0	
contig_974	24279	No	NA	33	4	0	Low-quality	Genome-fragment	7.59	AAI-based (high-confidence)	0.0	1.0	
contig_976	3192	No	NA	10	1	0	Low-quality	Genome-fragment	2.95	HMM-based (lower-bound)	0.0	1.0	
contig_977	14816	No	NA	25	6	0	High-quality	High-quality	99.74	AAI-based (high-confidence)	0.0	1.0	
contig_978	33844	No	NA	62	3	0	Medium-quality	Genome-fragment	57.69	HMM-based (lower-bound)	0.0	1.0	
contig_979	12840	No	NA	20	4	0	Low-quality	Genome-fragment	36.39	AAI-based (medium-confidence)	0.0	1.0	
contig_98	14750	No	NA	32	5	0	Low-quality	Genome-fragment	17.24	AAI-based (medium-confidence)	0.0	1.0	
contig_980	3439	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_981	7002	No	NA	14	8	0	Low-quality	Genome-fragment	11.4	HMM-based (lower-bound)	0.0	1.0	
contig_982	18345	No	NA	32	3	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
contig_983	16274	No	NA	28	5	0	Medium-quality	Genome-fragment	79.18	AAI-based (high-confidence)	0.0	1.0	
contig_985	4183	No	NA	10	2	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	
contig_986	14233	No	NA	22	4	0	High-quality	High-quality	97.38	AAI-based (medium-confidence)	0.0	1.0	
contig_987	4914	No	NA	11	2	0	Low-quality	Genome-fragment	3.42	HMM-based (lower-bound)	0.0	1.0	
contig_988	2542	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
contig_989	11818	No	NA	14	4	0	Low-quality	Genome-fragment	28.86	AAI-based (medium-confidence)	0.0	1.0	
contig_99	35015	No	NA	62	9	1	High-quality	High-quality	93.31	AAI-based (high-confidence)	0.0	1.0	
contig_990	19323	No	NA	29	1	0	Low-quality	Genome-fragment	17.29	HMM-based (lower-bound)	0.0	1.0	
contig_991	2181	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
contig_992	6558	No	NA	15	1	0	Low-quality	Genome-fragment	9.15	HMM-based (lower-bound)	0.0	1.0	
contig_993	24859	No	NA	59	9	0	Low-quality	Genome-fragment	36.23	HMM-based (lower-bound)	0.0	1.0	
contig_996	13992	No	NA	22	3	0	Low-quality	Genome-fragment	15.88	HMM-based (lower-bound)	0.0	1.0	
contig_997	1153	No	NA	3	2	0	Low-quality	Genome-fragment	8.28	AAI-based (high-confidence)	0.0	1.0	
contig_998	11404	No	NA	22	3	0	Medium-quality	Genome-fragment	79.07	AAI-based (high-confidence)	0.0	1.0	
contig_999	1230	No	NA	2	2	0	Low-quality	Genome-fragment	8.8	AAI-based (high-confidence)	0.0	1.0	
