idx1	idx2	id1	id2	tani	gani	ani	cov	num_alns	len_ratio
108	44	contig_811	contig_871	0.091779	0.099604	0.697328	0.142836	56	0.864874
44	190	contig_871	contig_582	0.033169	0.029051	0.576212	0.050417	38	1.571717
190	44	contig_582	contig_871	0.033169	0.039640	0.599401	0.066133	33	0.636247
44	207	contig_871	contig_1095	0.024098	0.020031	0.581991	0.034418	28	1.712209
207	44	contig_1095	contig_871	0.024098	0.031061	0.589198	0.052718	25	0.584041
44	420	contig_871	contig_865	0.343794	0.244148	0.892101	0.273678	36	2.846722
420	44	contig_865	contig_871	0.343794	0.627457	0.950870	0.659877	15	0.351281
44	634	contig_871	contig_1483	0.044623	0.033107	0.643487	0.051450	32	4.893231
634	44	contig_1483	contig_871	0.044623	0.100974	0.646919	0.156084	18	0.204364
44	723	contig_871	contig_125	0.013569	0.009398	0.656690	0.014311	8	6.228657
723	44	contig_125	contig_871	0.013569	0.039548	0.701950	0.056340	7	0.160548
44	763	contig_871	contig_874	0.169126	0.102573	0.886928	0.115649	23	7.299798
763	44	contig_874	contig_871	0.169126	0.654957	0.959580	0.682546	7	0.136990
44	1008	contig_871	contig_879	0.041365	0.023432	0.694548	0.033737	7	15.901042
1008	44	contig_879	contig_871	0.041365	0.326522	0.760261	0.429487	6	0.062889
44	1099	contig_871	contig_877	0.068597	0.038575	0.853876	0.045176	8	28.228307
1099	44	contig_877	contig_871	0.068597	0.916074	0.935367	0.979374	4	0.035425
44	1109	contig_871	contig_872	0.016002	0.009675	0.829374	0.011666	6	30.413027
1109	44	contig_872	contig_871	0.016002	0.208429	0.971429	0.214559	2	0.032881
45	228	contig_1423	contig_5	0.114896	0.087864	0.745073	0.117926	37	1.860937
228	45	contig_5	contig_1423	0.114896	0.165201	0.743704	0.222133	42	0.537364
45	342	contig_1423	contig_292	0.043625	0.033473	0.634579	0.052749	35	2.576916
342	45	contig_292	contig_1423	0.043625	0.069787	0.619295	0.112688	25	0.388061
45	396	contig_1423	contig_6	0.100755	0.070609	0.718694	0.098247	32	2.734079
396	45	contig_6	contig_1423	0.100755	0.183174	0.735033	0.249206	29	0.365754
45	1006	contig_1423	contig_4	0.073525	0.046003	0.840720	0.054719	10	15.852623
1006	45	contig_4	contig_1423	0.073525	0.509812	0.881579	0.578294	7	0.063081
46	311	contig_260	contig_1366	0.018138	0.016125	0.617042	0.026133	17	2.440807
311	46	contig_1366	contig_260	0.018138	0.023052	0.651943	0.035360	10	0.409701
47	49	contig_1456	contig_1356	0.077937	0.088126	0.686663	0.128339	76	1.000308
49	47	contig_1356	contig_1456	0.077937	0.067745	0.721827	0.093852	53	0.999692
47	439	contig_1456	contig_1020	0.171599	0.128519	0.712781	0.180306	53	2.927209
439	47	contig_1020	contig_1456	0.171599	0.297701	0.769216	0.387019	38	0.341622
47	441	contig_1456	contig_1353	0.117242	0.092335	0.678612	0.136064	45	2.929629
441	47	contig_1353	contig_1456	0.117242	0.190211	0.725136	0.262311	32	0.341340
47	489	contig_1456	contig_1164	0.093376	0.073164	0.675432	0.108322	53	3.235924
489	47	contig_1164	contig_1456	0.093376	0.158778	0.725617	0.218817	33	0.309031
47	612	contig_1456	contig_814	0.084342	0.055662	0.699226	0.079606	28	4.487218
612	47	contig_814	contig_1456	0.084342	0.213035	0.735002	0.289843	19	0.222855
49	73	contig_1356	contig_1312	0.145264	0.141548	0.720502	0.196457	84	1.060837
73	49	contig_1312	contig_1356	0.145264	0.149206	0.722537	0.206503	78	0.942652
49	121	contig_1356	contig_110	0.062181	0.055243	0.682958	0.080888	48	1.166946
121	49	contig_110	contig_1356	0.062181	0.070277	0.684164	0.102720	58	0.856937
49	201	contig_1356	contig_1307	0.149502	0.119600	0.707088	0.169144	73	1.626717
201	49	contig_1307	contig_1356	0.149502	0.198146	0.711714	0.278406	66	0.614735
49	489	contig_1356	contig_1164	0.146969	0.112899	0.711996	0.158568	57	3.234928
489	49	contig_1164	contig_1356	0.146969	0.257183	0.762996	0.337070	39	0.309126
51	535	contig_1037	contig_1038	0.198387	0.137198	0.774358	0.177176	33	3.586948
535	51	contig_1038	contig_1037	0.198387	0.417872	0.826246	0.505747	30	0.278789
51	545	contig_1037	contig_1249	0.222419	0.148594	0.760481	0.195395	44	3.677628
545	51	contig_1249	contig_1037	0.222419	0.493918	0.794891	0.621365	33	0.271914
53	151	contig_316	contig_1240	0.037906	0.037597	0.608459	0.061790	43	1.290686
151	53	contig_1240	contig_316	0.037906	0.038306	0.604002	0.063420	35	0.774782
53	163	contig_316	contig_1198	0.133264	0.120397	0.707143	0.170259	66	1.351861
163	53	contig_1198	contig_316	0.133264	0.150658	0.724596	0.207919	64	0.739721
53	813	contig_316	contig_354	0.053742	0.035578	0.656638	0.054183	25	8.240299
813	53	contig_354	contig_316	0.053742	0.203412	0.722180	0.281663	11	0.121355
53	893	contig_316	contig_356	0.115540	0.073486	0.763646	0.096230	22	11.283796
893	53	contig_356	contig_316	0.115540	0.590073	0.899021	0.656350	9	0.088623
54	96	contig_492	contig_1265	0.196808	0.192633	0.777848	0.247649	78	1.100100
96	54	contig_1265	contig_492	0.196808	0.201400	0.795216	0.253265	84	0.909008
54	177	contig_492	contig_839	0.150974	0.141800	0.711178	0.199387	84	1.413549
177	54	contig_839	contig_492	0.150974	0.163943	0.746656	0.219570	75	0.707439
54	286	contig_492	contig_493	0.097645	0.096473	0.714093	0.135098	68	2.281228
286	54	contig_493	contig_492	0.097645	0.100320	0.776249	0.129237	25	0.438360
54	426	contig_492	contig_469	0.159465	0.125825	0.708809	0.177516	87	2.789306
426	54	contig_469	contig_492	0.159465	0.253297	0.753611	0.336111	52	0.358512
54	468	contig_492	contig_401	0.092403	0.070601	0.647914	0.108967	51	3.054427
468	54	contig_401	contig_492	0.092403	0.158997	0.704889	0.225563	32	0.327394
54	636	contig_492	contig_521	0.114202	0.089927	0.686360	0.131020	58	4.776427
636	54	contig_521	contig_492	0.114202	0.230149	0.754679	0.304963	25	0.209362
54	727	contig_492	contig_1196	0.073000	0.055587	0.671478	0.082784	35	6.141011
727	54	contig_1196	contig_492	0.073000	0.179933	0.723541	0.248684	15	0.162840
54	880	contig_492	contig_470	0.085329	0.057899	0.738813	0.078368	28	10.699833
880	54	contig_470	contig_492	0.085329	0.378822	0.849221	0.446081	12	0.093459
54	1104	contig_492	contig_494	0.049563	0.029222	0.824176	0.035456	12	28.517037
1104	54	contig_494	contig_492	0.049563	0.629630	0.874486	0.720000	5	0.035067
54	1134	contig_492	contig_496	0.034986	0.020027	0.781947	0.025612	5	49.674839
1134	54	contig_496	contig_492	0.034986	0.778065	0.860200	0.904516	2	0.020131
54	1136	contig_492	contig_497	0.035936	0.023716	0.673801	0.035197	13	56.366032
1136	54	contig_497	contig_492	0.035936	0.724744	0.814145	0.890190	4	0.017741
55	268	contig_437	contig_785	0.056750	0.044216	0.732558	0.060359	29	2.149162
268	55	contig_785	contig_437	0.056750	0.083687	0.752008	0.111285	23	0.465298
56	232	contig_132	contig_1488	0.054496	0.049626	0.624048	0.079523	53	1.814636
232	56	contig_1488	contig_132	0.054496	0.063333	0.656265	0.096506	33	0.551075
56	738	contig_132	contig_134	0.138958	0.086503	0.834986	0.103598	33	6.321012
738	56	contig_134	contig_132	0.138958	0.470529	0.887563	0.530137	17	0.158203
57	397	contig_553	contig_199	0.111293	0.095214	0.690294	0.137933	69	2.621666
397	57	contig_199	contig_553	0.111293	0.153448	0.769311	0.199461	35	0.381437
57	587	contig_553	contig_345	0.118683	0.095241	0.665930	0.143019	67	4.051895
587	57	contig_345	contig_553	0.118683	0.213668	0.759105	0.281474	26	0.246798
57	681	contig_553	contig_348	0.067975	0.065541	0.632663	0.103595	64	5.311590
681	57	contig_348	contig_553	0.067975	0.080907	0.705739	0.114642	10	0.188268
58	116	contig_593	contig_118	0.072540	0.075819	0.643580	0.117808	86	1.122784
116	58	contig_118	contig_593	0.072540	0.068858	0.656365	0.104908	66	0.890643
58	1028	contig_593	contig_592	0.065287	0.049645	0.668331	0.074282	34	16.049320
1028	58	contig_592	contig_593	0.065287	0.316327	0.857143	0.369048	6	0.062308
59	399	contig_854	contig_1303	0.013270	0.010732	0.609351	0.017611	12	2.609413
399	59	contig_1303	contig_854	0.013270	0.019893	0.610638	0.032578	10	0.383228
59	444	contig_854	contig_852	0.267538	0.195931	0.783431	0.250093	75	2.839279
444	59	contig_852	contig_854	0.267538	0.470850	0.826778	0.569500	52	0.352202
59	882	contig_854	contig_1209	0.002839	0.003108	0.635870	0.004888	4	10.577690
882	59	contig_1209	contig_854	0.002839	0	0	0	0	0.094539
60	276	contig_775	contig_966	0.021919	0.015747	0.614746	0.025616	16	2.174195
276	60	contig_966	contig_775	0.021919	0.035336	0.658405	0.053670	17	0.459940
61	541	contig_929	contig_642	0.203002	0.147535	0.768931	0.191870	57	3.510407
541	61	contig_642	contig_929	0.203002	0.397712	0.819552	0.485280	37	0.284867
62	263	contig_1327	contig_595	0.173755	0.144739	0.698929	0.207087	65	2.046991
263	62	contig_595	contig_1327	0.173755	0.233151	0.746671	0.312254	53	0.488522
62	323	contig_1327	contig_1088	0.177728	0.136722	0.722395	0.189262	56	2.370391
323	62	contig_1088	contig_1327	0.177728	0.274927	0.761671	0.360953	44	0.421871
62	615	contig_1327	contig_1470	0.084599	0.061145	0.688742	0.088778	25	4.339944
615	62	contig_1470	contig_1327	0.084599	0.186384	0.737494	0.252726	20	0.230418
62	684	contig_1327	contig_49	0.032715	0.023731	0.662192	0.035837	23	5.257693
684	62	contig_49	contig_1327	0.032715	0.079949	0.717528	0.111423	13	0.190197
63	112	contig_576	contig_1218	0.038085	0.036749	0.654450	0.056152	40	1.100341
112	63	contig_1218	contig_576	0.038085	0.039554	0.635033	0.062287	37	0.908809
63	255	contig_576	contig_1254	0.029174	0.025978	0.626692	0.041453	28	1.958338
255	63	contig_1254	contig_576	0.029174	0.035434	0.657920	0.053857	18	0.510637
63	350	contig_576	contig_1199	0.027129	0.021568	0.640985	0.033649	20	2.452222
350	63	contig_1199	contig_576	0.027129	0.040766	0.670259	0.060821	14	0.407793
64	93	contig_1136	contig_1539	0.254363	0.245804	0.845664	0.290663	62	1.059699
93	64	contig_1539	contig_1136	0.254363	0.263433	0.835451	0.315318	66	0.943664
66	112	contig_213	contig_1218	0.084833	0.075701	0.656955	0.115229	61	1.086196
112	66	contig_1218	contig_213	0.084833	0.094754	0.661602	0.143218	70	0.920644
66	218	contig_213	contig_611	0.102126	0.090267	0.688985	0.131014	62	1.674221
218	66	contig_611	contig_213	0.102126	0.121980	0.720482	0.169303	46	0.597293
66	460	contig_213	contig_979	0.074897	0.053581	0.672672	0.079653	35	2.876558
460	66	contig_979	contig_213	0.074897	0.136215	0.676596	0.201324	28	0.347638
67	484	contig_66	contig_940	0.019295	0.015956	0.756098	0.021103	7	3.047552
484	67	contig_940	contig_66	0.019295	0.029472	0.929688	0.031701	2	0.328132
67	567	contig_66	contig_63	0.218960	0.170337	0.765150	0.222620	91	3.697416
567	67	contig_63	contig_66	0.218960	0.398738	0.879196	0.453526	26	0.270459
67	625	contig_66	contig_65	0.164596	0.135202	0.714531	0.189218	96	4.441704
625	67	contig_65	contig_66	0.164596	0.295151	0.860400	0.343039	27	0.225139
67	703	contig_66	contig_68	0.127957	0.101774	0.653960	0.155628	81	5.495757
703	67	contig_68	contig_66	0.127957	0.271848	0.896416	0.303260	16	0.181959
67	709	contig_66	contig_64	0.178832	0.130516	0.729779	0.178843	76	5.573758
709	67	contig_64	contig_66	0.178832	0.448135	0.880190	0.509135	31	0.179412
67	758	contig_66	contig_69	0.110319	0.091562	0.679260	0.134796	77	6.594319
758	67	contig_69	contig_66	0.110319	0.234012	0.885135	0.264380	14	0.151646
68	161	contig_543	contig_327	0.204590	0.175618	0.741958	0.236695	73	1.286930
161	68	contig_327	contig_543	0.204590	0.241875	0.731646	0.330590	82	0.777043
68	171	contig_543	contig_546	0.188455	0.170605	0.795351	0.214502	59	1.322629
171	68	contig_546	contig_543	0.188455	0.212064	0.809550	0.261953	56	0.756070
68	180	contig_543	contig_16	0.173911	0.153533	0.719218	0.213473	76	1.390086
180	68	contig_16	contig_543	0.173911	0.202237	0.736286	0.274672	60	0.719380
68	250	contig_543	contig_776	0.030134	0.023764	0.568373	0.041811	28	1.897963
250	68	contig_776	contig_543	0.030134	0.042224	0.624810	0.067579	26	0.526881
68	319	contig_543	contig_1293	0.192031	0.153967	0.724837	0.212416	52	2.327887
319	68	contig_1293	contig_543	0.192031	0.280641	0.761294	0.368637	40	0.429574
68	638	contig_543	contig_615	0.026898	0.020323	0.656743	0.030945	13	4.587767
638	68	contig_615	contig_543	0.026898	0.057061	0.831522	0.068623	3	0.217971
68	744	contig_543	contig_1494	0.092873	0.063028	0.738413	0.085357	31	6.281532
744	68	contig_1494	contig_543	0.092873	0.280340	0.812531	0.345021	17	0.159197
68	757	contig_543	contig_1270	0.101320	0.065386	0.710542	0.092023	25	6.584121
757	68	contig_1270	contig_543	0.101320	0.337913	0.746257	0.452810	20	0.151881
68	814	contig_543	contig_1462	0.058018	0.035064	0.728604	0.048125	20	7.904048
814	68	contig_1462	contig_543	0.058018	0.239452	0.796864	0.300493	11	0.126517
68	845	contig_543	contig_328	0.017915	0.013793	0.617718	0.022328	10	8.828708
845	68	contig_328	contig_543	0.017915	0.054306	0.673591	0.080622	5	0.113267
68	852	contig_543	contig_1279	0.030826	0.022545	0.653574	0.034495	20	9.000976
852	68	contig_1279	contig_543	0.030826	0.105366	0.711697	0.148049	8	0.111099
68	859	contig_543	contig_1269	0.076172	0.046255	0.722387	0.064031	13	9.340420
859	68	contig_1269	contig_543	0.076172	0.355606	0.759870	0.467983	7	0.107062
68	861	contig_543	contig_1397	0.086782	0.051918	0.745235	0.069667	18	9.380783
861	68	contig_1397	contig_543	0.086782	0.413828	0.773029	0.535333	16	0.106601
68	871	contig_543	contig_330	0.052234	0.034901	0.676471	0.051593	19	9.817505
871	68	contig_330	contig_543	0.052234	0.222400	0.752475	0.295557	8	0.101859
68	878	contig_543	contig_1310	0.042288	0.030999	0.650370	0.047664	21	10.239734
878	68	contig_1310	contig_543	0.042288	0.157880	0.743791	0.212264	8	0.097659
68	906	contig_543	contig_541	0.034720	0.021868	0.727027	0.030078	13	11.271839
906	68	contig_541	contig_543	0.034720	0.179597	0.796748	0.225412	8	0.088717
68	908	contig_543	contig_332	0.103185	0.062514	0.764414	0.081780	13	11.365568
908	68	contig_332	contig_543	0.103185	0.565445	0.790357	0.715430	10	0.087985
68	909	contig_543	contig_1220	0.009416	0.008238	0.698851	0.011787	8	11.390123
909	68	contig_1220	contig_543	0.009416	0.022840	0.573643	0.039815	3	0.087795
68	915	contig_543	contig_333	0.108368	0.063950	0.739580	0.086468	14	11.565027
915	68	contig_333	contig_543	0.108368	0.622062	0.764343	0.813851	10	0.086468
68	958	contig_543	contig_335	0.045870	0.028994	0.692557	0.041865	15	13.203578
958	68	contig_335	contig_543	0.045870	0.268694	0.760892	0.353131	8	0.075737
68	988	contig_543	contig_970	0.051517	0.030024	0.838759	0.035796	10	14.101643
988	68	contig_970	contig_543	0.051517	0.354605	0.920635	0.385174	6	0.070914
68	1082	contig_543	contig_334	0.064378	0.039616	0.742132	0.053382	11	22.164565
1082	68	contig_334	contig_543	0.064378	0.613213	0.820080	0.747748	6	0.045117
69	78	contig_1482	contig_1555	0.081360	0.085668	0.668713	0.128108	81	1.012243
78	69	contig_1555	contig_1482	0.081360	0.076999	0.678520	0.113481	71	0.987905
69	90	contig_1482	contig_271	0.102379	0.100420	0.710749	0.141288	76	1.038645
90	69	contig_271	contig_1482	0.102379	0.104414	0.713571	0.146326	70	0.962793
69	97	contig_1482	contig_1497	0.075311	0.072217	0.687581	0.105031	60	1.059596
97	69	contig_1497	contig_1482	0.075311	0.078590	0.678997	0.115744	57	0.943756
69	124	contig_1482	contig_921	0.098729	0.099607	0.703101	0.141668	74	1.114587
124	69	contig_921	contig_1482	0.098729	0.097751	0.717869	0.136169	56	0.897193
69	687	contig_1482	contig_529	0.096250	0.089980	0.638814	0.140854	82	5.236439
687	69	contig_529	contig_1482	0.096250	0.129083	0.704651	0.183187	17	0.190969
69	697	contig_1482	contig_1523	0.104442	0.094753	0.654307	0.144814	81	5.388718
697	69	contig_1523	contig_1482	0.104442	0.156656	0.706192	0.221833	22	0.185573
71	85	contig_1257	contig_1323	0.063123	0.067434	0.674545	0.099970	59	1.025826
85	71	contig_1323	contig_1257	0.063123	0.058701	0.694463	0.084527	46	0.974824
71	125	contig_1257	contig_1322	0.055093	0.048261	0.661086	0.073002	44	1.119894
125	71	contig_1322	contig_1257	0.055093	0.062745	0.647927	0.096840	52	0.892942
71	129	contig_1257	contig_1262	0.239524	0.222400	0.798382	0.278564	81	1.127024
129	71	contig_1262	contig_1257	0.239524	0.258823	0.792800	0.326467	73	0.887293
72	107	contig_734	contig_536	0.036710	0.032759	0.624224	0.052480	38	1.072107
107	72	contig_536	contig_734	0.036710	0.040946	0.644068	0.063574	43	0.932743
72	599	contig_734	contig_1402	0.082746	0.056745	0.764641	0.074211	31	4.095450
599	72	contig_1402	contig_734	0.082746	0.189231	0.818576	0.231171	17	0.244173
72	632	contig_734	contig_739	0.179025	0.122345	0.841555	0.145379	34	4.525384
632	72	contig_739	contig_734	0.179025	0.435526	0.970153	0.448924	7	0.220976
72	654	contig_734	contig_736	0.100072	0.071033	0.782232	0.090808	36	4.809773
654	72	contig_736	contig_734	0.100072	0.239744	0.885618	0.270708	14	0.207910
72	879	contig_734	contig_1403	0.166287	0.094502	0.908355	0.104037	11	10.231795
879	72	contig_1403	contig_734	0.166287	0.900778	0.942425	0.955809	8	0.097735
72	1129	contig_734	contig_738	0.016880	0.012142	0.676248	0.017955	9	37.450661
1129	72	contig_738	contig_734	0.016880	0.194303	0.864253	0.224822	2	0.026702
72	1132	contig_734	contig_737	0.046744	0.026159	0.884298	0.029581	5	46.306918
1132	72	contig_737	contig_734	0.046744	1.000000	1.000000	1.000000	1	0.021595
73	198	contig_1312	contig_36	0.303210	0.234335	0.782628	0.299420	74	1.510779
198	73	contig_36	contig_1312	0.303210	0.407266	0.813795	0.500453	56	0.661910
73	201	contig_1312	contig_1307	0.225786	0.195283	0.752308	0.259579	83	1.533428
201	73	contig_1307	contig_1312	0.225786	0.272560	0.781770	0.348645	71	0.652134
73	319	contig_1312	contig_1293	0.030776	0.027205	0.605455	0.044933	30	2.316344
319	73	contig_1293	contig_1312	0.030776	0.039046	0.633572	0.061629	18	0.431715
73	437	contig_1312	contig_1455	0.168688	0.135454	0.704732	0.192206	71	2.756004
437	73	contig_1455	contig_1312	0.168688	0.260282	0.735369	0.353948	39	0.362844
73	472	contig_1312	contig_566	0.056569	0.049481	0.652424	0.075842	48	2.947584
472	73	contig_566	contig_1312	0.056569	0.077460	0.680056	0.113903	19	0.339261
73	474	contig_1312	contig_38	0.133707	0.104736	0.695479	0.150595	50	2.962805
474	73	contig_38	contig_1312	0.133707	0.219542	0.778096	0.282153	24	0.337518
73	499	contig_1312	contig_32	0.130057	0.100733	0.674262	0.149397	62	3.131321
499	73	contig_32	contig_1312	0.130057	0.221881	0.737528	0.300844	34	0.319354
73	593	contig_1312	contig_41	0.112462	0.086054	0.692072	0.124343	42	4.008405
593	73	contig_41	contig_1312	0.112462	0.218317	0.797448	0.273769	22	0.249476
73	630	contig_1312	contig_39	0.106697	0.078293	0.674566	0.116064	45	4.498469
630	73	contig_39	contig_1312	0.106697	0.234473	0.771463	0.303932	29	0.222298
73	684	contig_1312	contig_49	0.110315	0.076033	0.706120	0.107677	34	5.159618
684	73	contig_49	contig_1312	0.110315	0.287200	0.802828	0.357735	15	0.193813
73	722	contig_1312	contig_1061	0.116725	0.081316	0.748559	0.108630	31	5.747535
722	73	contig_1061	contig_1312	0.116725	0.320238	0.877735	0.364846	13	0.173988
73	736	contig_1312	contig_233	0.197467	0.123363	0.773433	0.159500	23	6.048592
736	73	contig_233	contig_1312	0.197467	0.645693	0.840480	0.768242	16	0.165328
73	772	contig_1312	contig_237	0.219411	0.139049	0.772116	0.180088	31	6.892080
772	73	contig_237	contig_1312	0.219411	0.773273	0.853355	0.906156	18	0.145094
73	778	contig_1312	contig_236	0.191995	0.119387	0.774695	0.154108	26	7.023910
778	73	contig_236	contig_1312	0.191995	0.701989	0.840201	0.835501	15	0.142371
73	784	contig_1312	contig_235	0.203253	0.127420	0.761184	0.167397	30	7.126140
784	73	contig_235	contig_1312	0.203253	0.743644	0.834495	0.891131	16	0.140328
73	789	contig_1312	contig_234	0.185258	0.115138	0.787337	0.146238	22	7.212925
789	73	contig_234	contig_1312	0.185258	0.691023	0.853055	0.810057	13	0.138640
