contig_id,checkv_total_genes,checkv_viral_genes,checkv_quality,completeness,contamination,prediction,phage_score,length,coverage,is_circular,phanotate_total_genes,CRISPRs,"DNA, RNA and nucleotide metabolism",connector,head and packaging,integration and excision,lysis,"moron, auxiliary metabolic gene and host takeover",other,tRNAs,tail,transcription regulation,genomad_total_genes,genomad_viral_genes,rafah_predicted_host,rafah_prediction_score,vcontact_taxonomy,genomad_agreement,genomad_taxid,genomad_taxonomy
contig_483,43,0,High-quality,96.74,0.0,phage,2.051,23552,5,N,76.0,0.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,43.0,22.0,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mesorhizobium,0.167,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_26_of_Caudoviricetes;novel_family_7_of_novel_order_26_of_Caudoviricetes;novel_subfamily_2_of_novel_family_7_of_novel_order_26_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_2_of_novel_family_7_of_novel_order_26_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_485,22,0,Medium-quality,77.4,0.0,phage,3.873,11207,8,N,43.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,22.0,12.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.143433333333333,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_133_of_Caudoviricetes;novel_family_0_of_novel_order_133_of_Caudoviricetes;novel_subfamily_0_of_novel_family_0_of_novel_order_133_of_Caudoviricetes||novel_family_0_of_novel_order_93_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_0_of_novel_order_133_of_Caudoviricetes||novel_family_0_of_novel_order_93_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_487,20,0,Medium-quality,79.87,0.0,phage,2.369,11298,5,N,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,7.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.1656,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_134_of_Caudoviricetes;novel_family_0_of_novel_order_134_of_Caudoviricetes;novel_subfamily_0_of_novel_family_0_of_novel_order_134_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_0_of_novel_order_134_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_490,63,1,High-quality,100.0,0.0,phage,2.465,40487,12,N,146.0,0.0,6.0,4.0,9.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,63.0,17.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella,0.231,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_135_of_Caudoviricetes;novel_family_0_of_novel_order_135_of_Caudoviricetes;novel_subfamily_0_of_novel_family_0_of_novel_order_135_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_0_of_novel_order_135_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_492,77,0,Medium-quality,62.28,0.0,phage,1.781,38498,6,N,167.0,0.0,7.0,0.0,7.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,77.0,32.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.1421,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_5,28,0,Medium-quality,55.83,0.0,phage,1.54,21271,4,N,49.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,8.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.173316666666667,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_50,15,0,Medium-quality,52.07,0.0,phage,3.457,7708,8,N,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,8.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.2302,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_500,4,0,High-quality,100.0,0.0,phage,3.527,2260,6,N,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.2572,No Realm;nan;nan;nan;nan;nan;nan,,,
contig_501,32,0,High-quality,94.93,0.0,phage,1.646,15247,6,N,67.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,32.0,16.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.229866666666667,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_102_of_Caudoviricetes;novel_family_0_of_novel_order_102_of_Caudoviricetes;novel_subfamily_0_of_novel_family_0_of_novel_order_102_of_Caudoviricetes;novel_genus_1_of_novel_subfamily_0_of_novel_family_0_of_novel_order_102_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_508,13,0,Medium-quality,74.55,0.0,phage,4.055,11642,4,N,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.2462,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_511,60,0,High-quality,94.01,0.0,phage,5.199,34032,8,Y,74.0,0.0,5.0,0.0,11.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,60.0,23.0,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Ensifer,0.162,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_515,42,0,Medium-quality,66.96,0.0,phage,3.59,25675,5,N,98.0,0.0,7.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,42.0,14.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella,0.07,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_136_of_Caudoviricetes;novel_family_0_of_novel_order_136_of_Caudoviricetes;novel_subfamily_0_of_novel_family_0_of_novel_order_136_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_0_of_novel_order_136_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_519,77,0,High-quality,100.0,0.0,phage,3.943,40515,4,N,158.0,0.0,13.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,77.0,27.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.364,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_62_of_Caudoviricetes;novel_family_3_of_novel_order_62_of_Caudoviricetes;novel_subfamily_0_of_novel_family_3_of_novel_order_62_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_3_of_novel_order_62_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_528,24,0,Medium-quality,87.8,0.0,phage,1.265,13278,6,N,46.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,8.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.1584,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_531,64,0,High-quality,96.62,0.0,phage,3.77,35272,5,Y,105.0,0.0,8.0,2.0,7.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,64.0,21.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Caballeronia,0.083,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_44_of_Caudoviricetes;novel_family_1_of_novel_order_44_of_Caudoviricetes;novel_subfamily_0_of_novel_family_1_of_novel_order_44_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_1_of_novel_order_44_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_536,59,0,High-quality,94.14,0.0,phage,4.195,34338,7,Y,92.0,0.0,7.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,59.0,20.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Caballeronia,0.092,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_44_of_Caudoviricetes;novel_family_1_of_novel_order_44_of_Caudoviricetes;novel_subfamily_0_of_novel_family_1_of_novel_order_44_of_Caudoviricetes;novel_genus_1_of_novel_subfamily_0_of_novel_family_1_of_novel_order_44_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_539,49,0,Medium-quality,73.97,0.0,phage,2.814,27353,3,N,82.0,0.0,2.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,20.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.149683333333333,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_43_of_Caudoviricetes;novel_family_0_of_novel_order_43_of_Caudoviricetes;novel_subfamily_1_of_novel_family_0_of_novel_order_43_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_1_of_novel_family_0_of_novel_order_43_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_543,81,0,High-quality,100.0,0.0,phage,5.324,36904,5,N,117.0,0.0,14.0,0.0,5.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,81.0,53.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.306,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_62_of_Caudoviricetes;novel_family_1_of_novel_order_62_of_Caudoviricetes;novel_subfamily_2_of_novel_family_1_of_novel_order_62_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_2_of_novel_family_1_of_novel_order_62_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_546,60,0,Medium-quality,71.57,0.0,phage,4.52,27902,9,N,100.0,0.0,7.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,60.0,37.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.3205,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_62_of_Caudoviricetes;novel_family_1_of_novel_order_62_of_Caudoviricetes;novel_subfamily_1_of_novel_family_1_of_novel_order_62_of_Caudoviricetes;novel_genus_2_of_novel_subfamily_1_of_novel_family_1_of_novel_order_62_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_55,15,0,Medium-quality,56.81,0.0,phage,5.023,8222,13,N,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,15.0,8.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.2214,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_551,46,0,Medium-quality,70.25,0.0,phage,2.52,25014,5,N,91.0,0.0,8.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.0,21.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter,0.12375,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_43_of_Caudoviricetes;novel_family_1_of_novel_order_43_of_Caudoviricetes;novel_subfamily_0_of_novel_family_1_of_novel_order_43_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_1_of_novel_order_43_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_553,58,1,Medium-quality,61.34,0.0,phage,3.438,37946,5,N,75.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,58.0,15.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.175,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_26_of_Caudoviricetes;novel_family_5_of_novel_order_26_of_Caudoviricetes;novel_subfamily_0_of_novel_family_5_of_novel_order_26_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_5_of_novel_order_26_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_555,48,0,Medium-quality,52.69,0.0,phage,4.867,26083,6,N,61.0,0.0,1.0,1.0,4.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,48.0,23.0,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia,0.191,No prediction;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_557,34,0,High-quality,100.0,0.0,phage,1.044,14916,6,N,49.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,34.0,12.0,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium,0.164,No Realm;nan;nan;nan;nan;nan;nan,0.9608,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_568,26,0,Medium-quality,54.86,0.0,phage,1.133,19502,4,N,81.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,5.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.216533333333333,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_137_of_Caudoviricetes;novel_family_0_of_novel_order_137_of_Caudoviricetes;novel_subfamily_0_of_novel_family_0_of_novel_order_137_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_0_of_novel_order_137_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_576,59,0,Medium-quality,62.44,0.0,phage,4.508,37416,4,N,89.0,0.0,6.0,2.0,6.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,59.0,38.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_C;g__Pelistega,0.1785,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_58,169,0,High-quality,96.68,0.0,phage,5.688,85038,5,N,231.0,0.0,21.0,2.0,13.0,0.0,1.0,0.0,6.0,1.0,10.0,0.0,169.0,63.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.343,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_65_of_Caudoviricetes;novel_family_7_of_novel_order_65_of_Caudoviricetes;novel_subfamily_0_of_novel_family_7_of_novel_order_65_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_7_of_novel_order_65_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_584,23,0,High-quality,95.82,0.0,phage,3.389,14106,3,N,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,14.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.13945,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_593,81,0,High-quality,98.79,0.0,phage,1.715,37748,4,N,156.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,81.0,41.0,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Ensifer,0.106,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_138_of_Caudoviricetes;novel_family_0_of_novel_order_138_of_Caudoviricetes;novel_subfamily_0_of_novel_family_0_of_novel_order_138_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_0_of_novel_order_138_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_596,85,0,High-quality,94.51,0.0,phage,5.703,47077,10,Y,96.0,0.0,9.0,0.0,8.0,0.0,2.0,1.0,1.0,1.0,6.0,0.0,85.0,39.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Shewanellaceae;g__Shewanella,0.165,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_49_of_Caudoviricetes;novel_family_1_of_novel_order_49_of_Caudoviricetes;novel_subfamily_1_of_novel_family_1_of_novel_order_49_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_1_of_novel_family_1_of_novel_order_49_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_60,20,0,High-quality,94.89,0.0,phage,1.673,13569,6,N,49.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.183483333333333,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_601,121,0,High-quality,93.71,0.0,phage,5.762,85375,35,Y,146.0,0.0,19.0,0.0,3.0,0.0,1.0,1.0,5.0,0.0,7.0,0.0,121.0,40.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Vibrio,0.179,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_63_of_Caudoviricetes;novel_family_0_of_novel_order_63_of_Caudoviricetes;novel_subfamily_0_of_novel_family_0_of_novel_order_63_of_Caudoviricetes;novel_genus_1_of_novel_subfamily_0_of_novel_family_0_of_novel_order_63_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_612,52,0,Medium-quality,51.92,0.0,phage,3.211,34627,3,N,74.0,0.0,2.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,52.0,10.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria,0.1385,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_632,73,0,High-quality,100.0,0.0,phage,3.084,33695,5,Y,133.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,73.0,34.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Caballeronia,0.077,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_633,28,0,High-quality,96.93,0.0,phage,1.599,14563,6,N,47.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,28.0,15.0,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium,0.154,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_113_of_Caudoviricetes;novel_family_3_of_novel_order_113_of_Caudoviricetes;novel_subfamily_1_of_novel_family_3_of_novel_order_113_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_1_of_novel_family_3_of_novel_order_113_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_643,20,0,Medium-quality,73.51,0.0,phage,1.817,10989,15,N,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.2562,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_644,120,0,High-quality,100.0,0.0,phage,3.35,72339,4,N,224.0,0.0,7.0,1.0,13.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,120.0,50.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Kingella_A,0.297,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_139_of_Caudoviricetes;novel_family_0_of_novel_order_139_of_Caudoviricetes;novel_subfamily_0_of_novel_family_0_of_novel_order_139_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_0_of_novel_order_139_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_669,41,1,High-quality,100.0,0.0,phage,1.241,23164,6,N,95.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,41.0,10.0,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium,0.254,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_670,19,0,Medium-quality,68.0,0.0,phage,2.748,10936,6,N,40.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,10.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.16015,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_671,25,0,Medium-quality,71.38,0.0,phage,3.598,11576,4,N,41.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,11.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.177983333333333,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_673,45,0,Medium-quality,59.43,0.0,phage,3.521,21726,3,N,66.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,7.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.173366666666667,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_676,44,0,Medium-quality,52.53,0.0,phage,5.367,28407,7,N,76.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,6.0,0.0,44.0,31.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia,0.143,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_76_of_Caudoviricetes;novel_family_0_of_novel_order_76_of_Caudoviricetes;novel_subfamily_0_of_novel_family_0_of_novel_order_76_of_Caudoviricetes;novel_genus_1_of_novel_subfamily_0_of_novel_family_0_of_novel_order_76_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_683,28,0,High-quality,93.46,0.0,phage,2.699,15015,3,N,65.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,10.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.209533333333333,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_113_of_Caudoviricetes;novel_family_2_of_novel_order_113_of_Caudoviricetes;novel_subfamily_0_of_novel_family_2_of_novel_order_113_of_Caudoviricetes;novel_genus_1_of_novel_subfamily_0_of_novel_family_2_of_novel_order_113_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_701,40,0,Medium-quality,80.31,0.0,phage,0.905,28136,19,N,109.0,0.0,3.0,0.0,6.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,40.0,31.0,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas,0.133,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_62_of_Caudoviricetes;novel_family_0_of_novel_order_62_of_Caudoviricetes;novel_subfamily_0_of_novel_family_0_of_novel_order_62_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_0_of_novel_order_62_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
